Tue 02 Dec 2025 16:42:14 IST

SLURM_JOBID:		 8558375
SLURM_JOB_NODELIST:	 ise-6000-05 

configuration parmas running: problem_type=bbob es_algorithms=PGPE,ASEBO,Open_ES,SNES,Sep_CMA_ES,CMA_ES,LES,DES
Successfully loaded: sphere
 Loading Problems ..:   0%|                                                                                                                                        | 0/24 [00:00<?, ?it/s]
running the experiment ... [../../results/BBOBProblem/sphere/PGPE_500_10000/0]
Generation 100 | Best fitness (Train): 115259.30 | Best fitness in generation (Train): 115259.30 | Mean fitness (Train): 115456.73 | Mean fitness (Test): 115156.77
Generation 1000 | Best fitness (Train): 5566.59 | Best fitness in generation (Train): 5566.59 | Mean fitness (Train): 5798.95 | Mean fitness (Test): 1449.33
Generation 1100 | Best fitness (Train): 2924.49 | Best fitness in generation (Train): 2940.39 | Mean fitness (Train): 3044.04 | Mean fitness (Test): 774.03
Generation 1200 | Best fitness (Train): 1530.98 | Best fitness in generation (Train): 1530.98 | Mean fitness (Train): 1605.14 | Mean fitness (Test): 424.09
Generation 1300 | Best fitness (Train): 825.14 | Best fitness in generation (Train): 825.14 | Mean fitness (Train): 855.20 | Mean fitness (Test): 239.16
Generation 1400 | Best fitness (Train): 445.30 | Best fitness in generation (Train): 445.30 | Mean fitness (Train): 463.53 | Mean fitness (Test): 146.11
Generation 1500 | Best fitness (Train): 251.54 | Best fitness in generation (Train): 251.54 | Mean fitness (Train): 260.21 | Mean fitness (Test): 96.84
Generation 1600 | Best fitness (Train): 153.46 | Best fitness in generation (Train): 153.46 | Mean fitness (Train): 157.59 | Mean fitness (Test): 71.54
Generation 1700 | Best fitness (Train): 100.79 | Best fitness in generation (Train): 100.79 | Mean fitness (Train): 102.99 | Mean fitness (Test): 58.61
Generation 1800 | Best fitness (Train): 74.03 | Best fitness in generation (Train): 74.16 | Mean fitness (Train): 75.32 | Mean fitness (Test): 52.06
Generation 1900 | Best fitness (Train): 59.70 | Best fitness in generation (Train): 59.70 | Mean fitness (Train): 60.34 | Mean fitness (Test): 48.29
Generation 2000 | Best fitness (Train): 52.41 | Best fitness in generation (Train): 52.41 | Mean fitness (Train): 52.78 | Mean fitness (Test): 46.46
Generation 2100 | Best fitness (Train): 48.61 | Best fitness in generation (Train): 48.63 | Mean fitness (Train): 48.78 | Mean fitness (Test): 45.48
Generation 2200 | Best fitness (Train): 46.61 | Best fitness in generation (Train): 46.63 | Mean fitness (Train): 46.71 | Mean fitness (Test): 44.98
Generation 2300 | Best fitness (Train): 45.58 | Best fitness in generation (Train): 45.58 | Mean fitness (Train): 45.62 | Mean fitness (Test): 44.71
Generation 2400 | Best fitness (Train): 45.02 | Best fitness in generation (Train): 45.02 | Mean fitness (Train): 45.04 | Mean fitness (Test): 44.57
Generation 2500 | Best fitness (Train): 44.73 | Best fitness in generation (Train): 44.73 | Mean fitness (Train): 44.74 | Mean fitness (Test): 44.49
Generation 2600 | Best fitness (Train): 44.58 | Best fitness in generation (Train): 44.58 | Mean fitness (Train): 44.58 | Mean fitness (Test): 44.45
Generation 2700 | Best fitness (Train): 44.50 | Best fitness in generation (Train): 44.50 | Mean fitness (Train): 44.50 | Mean fitness (Test): 44.43
Generation 2800 | Best fitness (Train): 44.46 | Best fitness in generation (Train): 44.46 | Mean fitness (Train): 44.46 | Mean fitness (Test): 44.42
Generation 2900 | Best fitness (Train): 44.44 | Best fitness in generation (Train): 44.44 | Mean fitness (Train): 44.44 | Mean fitness (Test): 44.42
Generation 3000 | Best fitness (Train): 44.42 | Best fitness in generation (Train): 44.42 | Mean fitness (Train): 44.42 | Mean fitness (Test): 44.41
Generation 3100 | Best fitness (Train): 44.42 | Best fitness in generation (Train): 44.42 | Mean fitness (Train): 44.42 | Mean fitness (Test): 44.41
Generation 3200 | Best fitness (Train): 44.42 | Best fitness in generation (Train): 44.42 | Mean fitness (Train): 44.42 | Mean fitness (Test): 44.41
Generation 3300 | Best fitness (Train): 44.41 | Best fitness in generation (Train): 44.41 | Mean fitness (Train): 44.41 | Mean fitness (Test): 44.41
Generation 3400 | Best fitness (Train): 44.41 | Best fitness in generation (Train): 44.41 | Mean fitness (Train): 44.41 | Mean fitness (Test): 44.41
Generation 3500 | Best fitness (Train): 44.41 | Best fitness in generation (Train): 44.41 | Mean fitness (Train): 44.41 | Mean fitness (Test): 44.41
Generation 3600 | Best fitness (Train): 44.41 | Best fitness in generation (Train): 44.41 | Mean fitness (Train): 44.41 | Mean fitness (Test): 44.41
Generation 3700 | Best fitness (Train): 44.41 | Best fitness in generation (Train): 44.41 | Mean fitness (Train): 44.41 | Mean fitness (Test): 44.41
Generation 3800 | Best fitness (Train): 44.41 | Best fitness in generation (Train): 44.41 | Mean fitness (Train): 44.41 | Mean fitness (Test): 44.41
Generation 3900 | Best fitness (Train): 44.41 | Best fitness in generation (Train): 44.41 | Mean fitness (Train): 44.41 | Mean fitness (Test): 44.41
Generation 4000 | Best fitness (Train): 44.41 | Best fitness in generation (Train): 44.41 | Mean fitness (Train): 44.41 | Mean fitness (Test): 44.41
running the experiment ... [../../results/BBOBProblem/sphere/Sep_CMA_ES_500_10000/3]
Generation 100 | Best fitness (Train): 129065.54 | Best fitness in generation (Train): 129065.54 | Mean fitness (Train): 129374.65 | Mean fitness (Test): 129104.13
Generation 200 | Best fitness (Train): 109458.35 | Best fitness in generation (Train): 109458.35 | Mean fitness (Train): 110369.49 | Mean fitness (Test): 108600.34
Generation 300 | Best fitness (Train): 73879.55 | Best fitness in generation (Train): 74027.18 | Mean fitness (Train): 76290.43 | Mean fitness (Test): 55036.54
Generation 400 | Best fitness (Train): 72596.94 | Best fitness in generation (Train): 147992.06 | Mean fitness (Train): 155375.08 | Mean fitness (Test): 26575.64
Generation 500 | Best fitness (Train): 72596.94 | Best fitness in generation (Train): 144973.28 | Mean fitness (Train): 151073.55 | Mean fitness (Test): 32041.08
Generation 600 | Best fitness (Train): 72596.94 | Best fitness in generation (Train): 73121.12 | Mean fitness (Train): 75845.27 | Mean fitness (Test): 18679.58
Generation 700 | Best fitness (Train): 37187.91 | Best fitness in generation (Train): 37187.91 | Mean fitness (Train): 38550.17 | Mean fitness (Test): 9679.80
Generation 800 | Best fitness (Train): 19620.61 | Best fitness in generation (Train): 19790.23 | Mean fitness (Train): 20452.63 | Mean fitness (Test): 4995.59
Generation 900 | Best fitness (Train): 10380.26 | Best fitness in generation (Train): 10380.26 | Mean fitness (Train): 10798.89 | Mean fitness (Test): 2686.34
Generation 1000 | Best fitness (Train): 5439.99 | Best fitness in generation (Train): 5439.99 | Mean fitness (Train): 5657.24 | Mean fitness (Test): 1424.42
Generation 1100 | Best fitness (Train): 2850.09 | Best fitness in generation (Train): 2850.09 | Mean fitness (Train): 2973.10 | Mean fitness (Test): 756.55
Generation 1200 | Best fitness (Train): 1514.72 | Best fitness in generation (Train): 1514.72 | Mean fitness (Train): 1580.57 | Mean fitness (Test): 423.13
Generation 1300 | Best fitness (Train): 813.93 | Best fitness in generation (Train): 813.93 | Mean fitness (Train): 849.25 | Mean fitness (Test): 246.01
Generation 1400 | Best fitness (Train): 446.95 | Best fitness in generation (Train): 449.21 | Mean fitness (Train): 465.04 | Mean fitness (Test): 146.10
Generation 1500 | Best fitness (Train): 258.18 | Best fitness in generation (Train): 258.18 | Mean fitness (Train): 267.19 | Mean fitness (Test): 98.74
Generation 1600 | Best fitness (Train): 152.56 | Best fitness in generation (Train): 152.56 | Mean fitness (Train): 158.11 | Mean fitness (Test): 71.96
Generation 1700 | Best fitness (Train): 101.31 | Best fitness in generation (Train): 101.31 | Mean fitness (Train): 103.62 | Mean fitness (Test): 58.57
Generation 1800 | Best fitness (Train): 74.42 | Best fitness in generation (Train): 74.42 | Mean fitness (Train): 75.66 | Mean fitness (Test): 52.09
Generation 1900 | Best fitness (Train): 60.10 | Best fitness in generation (Train): 60.24 | Mean fitness (Train): 60.78 | Mean fitness (Test): 48.43
Generation 2000 | Best fitness (Train): 52.63 | Best fitness in generation (Train): 52.63 | Mean fitness (Train): 52.99 | Mean fitness (Test): 46.52
Generation 2100 | Best fitness (Train): 48.70 | Best fitness in generation (Train): 48.70 | Mean fitness (Train): 48.88 | Mean fitness (Test): 45.49
Generation 2200 | Best fitness (Train): 46.63 | Best fitness in generation (Train): 46.63 | Mean fitness (Train): 46.74 | Mean fitness (Test): 44.97
Generation 2300 | Best fitness (Train): 45.57 | Best fitness in generation (Train): 45.57 | Mean fitness (Train): 45.61 | Mean fitness (Test): 44.70
Generation 2400 | Best fitness (Train): 45.01 | Best fitness in generation (Train): 45.01 | Mean fitness (Train): 45.04 | Mean fitness (Test): 44.56
Generation 2500 | Best fitness (Train): 44.72 | Best fitness in generation (Train): 44.72 | Mean fitness (Train): 44.74 | Mean fitness (Test): 44.49
Generation 2600 | Best fitness (Train): 44.57 | Best fitness in generation (Train): 44.57 | Mean fitness (Train): 44.58 | Mean fitness (Test): 44.45
Generation 2700 | Best fitness (Train): 44.50 | Best fitness in generation (Train): 44.50 | Mean fitness (Train): 44.50 | Mean fitness (Test): 44.43
Generation 2800 | Best fitness (Train): 44.46 | Best fitness in generation (Train): 44.46 | Mean fitness (Train): 44.46 | Mean fitness (Test): 44.42
Generation 2900 | Best fitness (Train): 44.44 | Best fitness in generation (Train): 44.44 | Mean fitness (Train): 44.44 | Mean fitness (Test): 44.42
Generation 3000 | Best fitness (Train): 44.42 | Best fitness in generation (Train): 44.42 | Mean fitness (Train): 44.42 | Mean fitness (Test): 44.42
Generation 3100 | Best fitness (Train): 44.42 | Best fitness in generation (Train): 44.42 | Mean fitness (Train): 44.42 | Mean fitness (Test): 44.41
Generation 3200 | Best fitness (Train): 44.42 | Best fitness in generation (Train): 44.42 | Mean fitness (Train): 44.42 | Mean fitness (Test): 44.41
Generation 3300 | Best fitness (Train): 44.41 | Best fitness in generation (Train): 44.41 | Mean fitness (Train): 44.41 | Mean fitness (Test): 44.41
Generation 3400 | Best fitness (Train): 44.41 | Best fitness in generation (Train): 44.41 | Mean fitness (Train): 44.41 | Mean fitness (Test): 44.41
Generation 3500 | Best fitness (Train): 44.41 | Best fitness in generation (Train): 44.41 | Mean fitness (Train): 44.41 | Mean fitness (Test): 44.41
Generation 3600 | Best fitness (Train): 44.41 | Best fitness in generation (Train): 44.41 | Mean fitness (Train): 44.41 | Mean fitness (Test): 44.41
Generation 3700 | Best fitness (Train): 44.41 | Best fitness in generation (Train): 44.41 | Mean fitness (Train): 44.41 | Mean fitness (Test): 44.41
Generation 3800 | Best fitness (Train): 44.41 | Best fitness in generation (Train): 44.41 | Mean fitness (Train): 44.41 | Mean fitness (Test): 44.41
Generation 3900 | Best fitness (Train): 44.41 | Best fitness in generation (Train): 44.41 | Mean fitness (Train): 44.41 | Mean fitness (Test): 44.41
Generation 4000 | Best fitness (Train): 44.41 | Best fitness in generation (Train): 44.41 | Mean fitness (Train): 44.41 | Mean fitness (Test): 44.41
running the experiment ... [../../results/BBOBProblem/sphere/Sep_CMA_ES_500_10000/4]
Generation 100 | Best fitness (Train): 126824.17 | Best fitness in generation (Train): 126824.17 | Mean fitness (Train): 127105.46 | Mean fitness (Test): 126827.15
Generation 200 | Best fitness (Train): 107341.59 | Best fitness in generation (Train): 107341.59 | Mean fitness (Train): 108080.02 | Mean fitness (Test): 106248.34
Generation 300 | Best fitness (Train): 72584.90 | Best fitness in generation (Train): 72658.22 | Mean fitness (Train): 74480.08 | Mean fitness (Test): 52594.82
Generation 400 | Best fitness (Train): 70964.19 | Best fitness in generation (Train): 148284.31 | Mean fitness (Train): 154392.84 | Mean fitness (Test): 26021.22
Generation 500 | Best fitness (Train): 70964.19 | Best fitness in generation (Train): 143357.50 | Mean fitness (Train): 149738.53 | Mean fitness (Test): 32171.46
Generation 600 | Best fitness (Train): 70964.19 | Best fitness in generation (Train): 71700.43 | Mean fitness (Train): 75005.11 | Mean fitness (Test): 18474.69
Generation 700 | Best fitness (Train): 36519.36 | Best fitness in generation (Train): 36519.36 | Mean fitness (Train): 38039.63 | Mean fitness (Test): 9404.71
Generation 800 | Best fitness (Train): 19157.30 | Best fitness in generation (Train): 19157.30 | Mean fitness (Train): 19872.40 | Mean fitness (Test): 4950.89
Generation 900 | Best fitness (Train): 10051.95 | Best fitness in generation (Train): 10051.95 | Mean fitness (Train): 10475.93 | Mean fitness (Test): 2611.24
Generation 1000 | Best fitness (Train): 5254.53 | Best fitness in generation (Train): 5254.53 | Mean fitness (Train): 5482.23 | Mean fitness (Test): 1376.05
Generation 1100 | Best fitness (Train): 2769.36 | Best fitness in generation (Train): 2769.36 | Mean fitness (Train): 2877.96 | Mean fitness (Test): 727.92
Generation 1200 | Best fitness (Train): 1470.01 | Best fitness in generation (Train): 1470.01 | Mean fitness (Train): 1528.30 | Mean fitness (Test): 403.17
Generation 1300 | Best fitness (Train): 781.50 | Best fitness in generation (Train): 784.19 | Mean fitness (Train): 813.16 | Mean fitness (Test): 230.14
Generation 1400 | Best fitness (Train): 424.48 | Best fitness in generation (Train): 424.48 | Mean fitness (Train): 442.42 | Mean fitness (Test): 140.59
Generation 1500 | Best fitness (Train): 246.83 | Best fitness in generation (Train): 246.83 | Mean fitness (Train): 255.46 | Mean fitness (Test): 96.58
Generation 1600 | Best fitness (Train): 149.68 | Best fitness in generation (Train): 149.68 | Mean fitness (Train): 154.64 | Mean fitness (Test): 71.58
Generation 1700 | Best fitness (Train): 99.05 | Best fitness in generation (Train): 99.05 | Mean fitness (Train): 101.76 | Mean fitness (Test): 58.43
Generation 1800 | Best fitness (Train): 73.70 | Best fitness in generation (Train): 73.71 | Mean fitness (Train): 74.79 | Mean fitness (Test): 51.90
Generation 1900 | Best fitness (Train): 59.59 | Best fitness in generation (Train): 59.70 | Mean fitness (Train): 60.25 | Mean fitness (Test): 48.27
Generation 2000 | Best fitness (Train): 52.28 | Best fitness in generation (Train): 52.28 | Mean fitness (Train): 52.67 | Mean fitness (Test): 46.42
Generation 2100 | Best fitness (Train): 48.52 | Best fitness in generation (Train): 48.52 | Mean fitness (Train): 48.73 | Mean fitness (Test): 45.46
Generation 2200 | Best fitness (Train): 46.59 | Best fitness in generation (Train): 46.59 | Mean fitness (Train): 46.69 | Mean fitness (Test): 44.97
Generation 2300 | Best fitness (Train): 45.56 | Best fitness in generation (Train): 45.56 | Mean fitness (Train): 45.60 | Mean fitness (Test): 44.71
Generation 2400 | Best fitness (Train): 45.01 | Best fitness in generation (Train): 45.01 | Mean fitness (Train): 45.04 | Mean fitness (Test): 44.56
Generation 2500 | Best fitness (Train): 44.72 | Best fitness in generation (Train): 44.72 | Mean fitness (Train): 44.74 | Mean fitness (Test): 44.49
Generation 2600 | Best fitness (Train): 44.57 | Best fitness in generation (Train): 44.57 | Mean fitness (Train): 44.58 | Mean fitness (Test): 44.45
Generation 2700 | Best fitness (Train): 44.50 | Best fitness in generation (Train): 44.50 | Mean fitness (Train): 44.50 | Mean fitness (Test): 44.43
Generation 2800 | Best fitness (Train): 44.46 | Best fitness in generation (Train): 44.46 | Mean fitness (Train): 44.46 | Mean fitness (Test): 44.42
Generation 2900 | Best fitness (Train): 44.43 | Best fitness in generation (Train): 44.43 | Mean fitness (Train): 44.44 | Mean fitness (Test): 44.42
Generation 3000 | Best fitness (Train): 44.42 | Best fitness in generation (Train): 44.42 | Mean fitness (Train): 44.42 | Mean fitness (Test): 44.41
Generation 3100 | Best fitness (Train): 44.42 | Best fitness in generation (Train): 44.42 | Mean fitness (Train): 44.42 | Mean fitness (Test): 44.41
Generation 3200 | Best fitness (Train): 44.42 | Best fitness in generation (Train): 44.42 | Mean fitness (Train): 44.42 | Mean fitness (Test): 44.41
Generation 3300 | Best fitness (Train): 44.41 | Best fitness in generation (Train): 44.41 | Mean fitness (Train): 44.41 | Mean fitness (Test): 44.41
Generation 3400 | Best fitness (Train): 44.41 | Best fitness in generation (Train): 44.41 | Mean fitness (Train): 44.41 | Mean fitness (Test): 44.41
Generation 3500 | Best fitness (Train): 44.41 | Best fitness in generation (Train): 44.41 | Mean fitness (Train): 44.41 | Mean fitness (Test): 44.41
Generation 3600 | Best fitness (Train): 44.41 | Best fitness in generation (Train): 44.41 | Mean fitness (Train): 44.41 | Mean fitness (Test): 44.41
Generation 3700 | Best fitness (Train): 44.41 | Best fitness in generation (Train): 44.41 | Mean fitness (Train): 44.41 | Mean fitness (Test): 44.41
Generation 3800 | Best fitness (Train): 44.41 | Best fitness in generation (Train): 44.41 | Mean fitness (Train): 44.41 | Mean fitness (Test): 44.41
Generation 3900 | Best fitness (Train): 44.41 | Best fitness in generation (Train): 44.41 | Mean fitness (Train): 44.41 | Mean fitness (Test): 44.41
Generation 4000 | Best fitness (Train): 44.41 | Best fitness in generation (Train): 44.41 | Mean fitness (Train): 44.41 | Mean fitness (Test): 44.41
Running ES algorithms:  43%|██████████████████████████████████████████████████████▍                                                                        | 3/7 [01:27<01:55, 28.97s/it][A
running the experiment ... [../../results/BBOBProblem/sphere/CMA_ES_500_10000/0]
Generation 100 | Best fitness (Train): 126225.78 | Best fitness in generation (Train): 126225.78 | Mean fitness (Train): 126496.30 | Mean fitness (Test): 126222.98
Generation 200 | Best fitness (Train): 106879.59 | Best fitness in generation (Train): 106879.59 | Mean fitness (Train): 107610.65 | Mean fitness (Test): 105803.30
Generation 300 | Best fitness (Train): 72003.65 | Best fitness in generation (Train): 72003.65 | Mean fitness (Train): 74017.14 | Mean fitness (Test): 52499.70
Generation 400 | Best fitness (Train): 70699.92 | Best fitness in generation (Train): 147805.38 | Mean fitness (Train): 154196.14 | Mean fitness (Test): 25810.40
Generation 500 | Best fitness (Train): 70699.92 | Best fitness in generation (Train): 142335.44 | Mean fitness (Train): 148039.58 | Mean fitness (Test): 31274.20
Generation 600 | Best fitness (Train): 70699.92 | Best fitness in generation (Train): 71454.91 | Mean fitness (Train): 74308.43 | Mean fitness (Test): 18467.47
Generation 700 | Best fitness (Train): 35392.61 | Best fitness in generation (Train): 35392.61 | Mean fitness (Train): 36984.14 | Mean fitness (Test): 9191.12
Generation 800 | Best fitness (Train): 18389.75 | Best fitness in generation (Train): 18389.75 | Mean fitness (Train): 19156.89 | Mean fitness (Test): 4738.25
Generation 900 | Best fitness (Train): 9674.27 | Best fitness in generation (Train): 9674.27 | Mean fitness (Train): 10088.57 | Mean fitness (Test): 2470.17
Generation 1000 | Best fitness (Train): 5032.71 | Best fitness in generation (Train): 5032.71 | Mean fitness (Train): 5260.08 | Mean fitness (Test): 1324.16
Generation 1100 | Best fitness (Train): 2648.69 | Best fitness in generation (Train): 2648.69 | Mean fitness (Train): 2778.75 | Mean fitness (Test): 727.36
Generation 1200 | Best fitness (Train): 1392.15 | Best fitness in generation (Train): 1398.27 | Mean fitness (Train): 1455.64 | Mean fitness (Test): 383.84
Generation 1300 | Best fitness (Train): 750.89 | Best fitness in generation (Train): 753.90 | Mean fitness (Train): 781.91 | Mean fitness (Test): 224.27
Generation 1400 | Best fitness (Train): 410.66 | Best fitness in generation (Train): 410.66 | Mean fitness (Train): 424.92 | Mean fitness (Test): 137.24
Generation 1500 | Best fitness (Train): 235.19 | Best fitness in generation (Train): 235.19 | Mean fitness (Train): 242.75 | Mean fitness (Test): 93.01
Generation 1600 | Best fitness (Train): 144.90 | Best fitness in generation (Train): 144.90 | Mean fitness (Train): 148.79 | Mean fitness (Test): 70.22
Generation 1700 | Best fitness (Train): 96.61 | Best fitness in generation (Train): 96.61 | Mean fitness (Train): 98.80 | Mean fitness (Test): 57.86
Generation 1800 | Best fitness (Train): 71.71 | Best fitness in generation (Train): 71.71 | Mean fitness (Train): 72.83 | Mean fitness (Test): 51.40
Generation 1900 | Best fitness (Train): 58.64 | Best fitness in generation (Train): 58.69 | Mean fitness (Train): 59.24 | Mean fitness (Test): 48.03
Generation 2000 | Best fitness (Train): 51.71 | Best fitness in generation (Train): 51.71 | Mean fitness (Train): 52.15 | Mean fitness (Test): 46.32
Generation 2100 | Best fitness (Train): 48.29 | Best fitness in generation (Train): 48.29 | Mean fitness (Train): 48.44 | Mean fitness (Test): 45.38
Generation 2200 | Best fitness (Train): 46.47 | Best fitness in generation (Train): 46.47 | Mean fitness (Train): 46.54 | Mean fitness (Test): 44.94
Generation 2300 | Best fitness (Train): 45.46 | Best fitness in generation (Train): 45.46 | Mean fitness (Train): 45.50 | Mean fitness (Test): 44.68
Generation 2400 | Best fitness (Train): 44.95 | Best fitness in generation (Train): 44.95 | Mean fitness (Train): 44.98 | Mean fitness (Test): 44.55
Generation 2500 | Best fitness (Train): 44.70 | Best fitness in generation (Train): 44.70 | Mean fitness (Train): 44.71 | Mean fitness (Test): 44.48
Generation 2600 | Best fitness (Train): 44.56 | Best fitness in generation (Train): 44.56 | Mean fitness (Train): 44.57 | Mean fitness (Test): 44.45
Generation 2700 | Best fitness (Train): 44.49 | Best fitness in generation (Train): 44.49 | Mean fitness (Train): 44.49 | Mean fitness (Test): 44.43
Generation 2800 | Best fitness (Train): 44.45 | Best fitness in generation (Train): 44.45 | Mean fitness (Train): 44.45 | Mean fitness (Test): 44.42
Generation 2900 | Best fitness (Train): 44.43 | Best fitness in generation (Train): 44.43 | Mean fitness (Train): 44.43 | Mean fitness (Test): 44.42
Generation 3000 | Best fitness (Train): 44.42 | Best fitness in generation (Train): 44.42 | Mean fitness (Train): 44.42 | Mean fitness (Test): 44.41
Generation 3100 | Best fitness (Train): 44.42 | Best fitness in generation (Train): 44.42 | Mean fitness (Train): 44.42 | Mean fitness (Test): 44.41
Generation 3200 | Best fitness (Train): 44.41 | Best fitness in generation (Train): 44.41 | Mean fitness (Train): 44.42 | Mean fitness (Test): 44.41
Generation 3300 | Best fitness (Train): 44.41 | Best fitness in generation (Train): 44.41 | Mean fitness (Train): 44.41 | Mean fitness (Test): 44.41
Generation 3400 | Best fitness (Train): 44.41 | Best fitness in generation (Train): 44.41 | Mean fitness (Train): 44.41 | Mean fitness (Test): 44.41
Generation 3500 | Best fitness (Train): 44.41 | Best fitness in generation (Train): 44.41 | Mean fitness (Train): 44.41 | Mean fitness (Test): 44.41
Generation 3600 | Best fitness (Train): 44.41 | Best fitness in generation (Train): 44.41 | Mean fitness (Train): 44.41 | Mean fitness (Test): 44.41
Generation 3700 | Best fitness (Train): 44.41 | Best fitness in generation (Train): 44.41 | Mean fitness (Train): 44.41 | Mean fitness (Test): 44.41
Generation 3800 | Best fitness (Train): 44.41 | Best fitness in generation (Train): 44.41 | Mean fitness (Train): 44.41 | Mean fitness (Test): 44.41
Generation 3900 | Best fitness (Train): 44.41 | Best fitness in generation (Train): 44.41 | Mean fitness (Train): 44.41 | Mean fitness (Test): 44.41
Generation 4000 | Best fitness (Train): 44.41 | Best fitness in generation (Train): 44.41 | Mean fitness (Train): 44.41 | Mean fitness (Test): 44.41
running the experiment ... [../../results/BBOBProblem/sphere/CMA_ES_500_10000/1]
Generation 100 | Best fitness (Train): 127598.94 | Best fitness in generation (Train): 127598.94 | Mean fitness (Train): 127874.20 | Mean fitness (Test): 127606.02
Generation 200 | Best fitness (Train): 108199.84 | Best fitness in generation (Train): 108199.84 | Mean fitness (Train): 109067.72 | Mean fitness (Test): 107280.29
Generation 300 | Best fitness (Train): 73037.52 | Best fitness in generation (Train): 73037.52 | Mean fitness (Train): 75399.88 | Mean fitness (Test): 54369.25
Generation 400 | Best fitness (Train): 71574.45 | Best fitness in generation (Train): 148307.44 | Mean fitness (Train): 154546.62 | Mean fitness (Test): 26379.31
Generation 500 | Best fitness (Train): 71574.45 | Best fitness in generation (Train): 146393.66 | Mean fitness (Train): 152259.88 | Mean fitness (Test): 32335.05
Generation 600 | Best fitness (Train): 71574.45 | Best fitness in generation (Train): 73958.24 | Mean fitness (Train): 76486.53 | Mean fitness (Test): 18652.78
Generation 700 | Best fitness (Train): 36684.33 | Best fitness in generation (Train): 36684.33 | Mean fitness (Train): 38447.11 | Mean fitness (Test): 9729.62
Generation 800 | Best fitness (Train): 19107.13 | Best fitness in generation (Train): 19107.13 | Mean fitness (Train): 19935.26 | Mean fitness (Test): 4953.08
Generation 900 | Best fitness (Train): 9996.37 | Best fitness in generation (Train): 9996.37 | Mean fitness (Train): 10535.13 | Mean fitness (Test): 2623.97
Generation 1000 | Best fitness (Train): 5294.71 | Best fitness in generation (Train): 5294.71 | Mean fitness (Train): 5533.88 | Mean fitness (Test): 1392.38
Generation 1100 | Best fitness (Train): 2723.35 | Best fitness in generation (Train): 2723.35 | Mean fitness (Train): 2841.36 | Mean fitness (Test): 719.82
Generation 1200 | Best fitness (Train): 1444.50 | Best fitness in generation (Train): 1444.50 | Mean fitness (Train): 1524.57 | Mean fitness (Test): 409.82
Generation 1300 | Best fitness (Train): 773.17 | Best fitness in generation (Train): 773.17 | Mean fitness (Train): 806.53 | Mean fitness (Test): 231.32
Generation 1400 | Best fitness (Train): 429.33 | Best fitness in generation (Train): 429.33 | Mean fitness (Train): 441.87 | Mean fitness (Test): 140.41
Generation 1500 | Best fitness (Train): 242.94 | Best fitness in generation (Train): 242.94 | Mean fitness (Train): 251.63 | Mean fitness (Test): 94.56
Generation 1600 | Best fitness (Train): 149.14 | Best fitness in generation (Train): 149.14 | Mean fitness (Train): 153.40 | Mean fitness (Test): 71.18
Generation 1700 | Best fitness (Train): 99.43 | Best fitness in generation (Train): 99.43 | Mean fitness (Train): 101.45 | Mean fitness (Test): 58.54
Generation 1800 | Best fitness (Train): 72.92 | Best fitness in generation (Train): 72.97 | Mean fitness (Train): 74.10 | Mean fitness (Test): 51.70
Generation 1900 | Best fitness (Train): 59.22 | Best fitness in generation (Train): 59.22 | Mean fitness (Train): 59.89 | Mean fitness (Test): 48.21
Generation 2000 | Best fitness (Train): 52.09 | Best fitness in generation (Train): 52.09 | Mean fitness (Train): 52.46 | Mean fitness (Test): 46.36
Generation 2100 | Best fitness (Train): 48.51 | Best fitness in generation (Train): 48.51 | Mean fitness (Train): 48.66 | Mean fitness (Test): 45.44
Generation 2200 | Best fitness (Train): 46.52 | Best fitness in generation (Train): 46.53 | Mean fitness (Train): 46.62 | Mean fitness (Test): 44.95
Generation 2300 | Best fitness (Train): 45.53 | Best fitness in generation (Train): 45.53 | Mean fitness (Train): 45.57 | Mean fitness (Test): 44.70
Generation 2400 | Best fitness (Train): 44.99 | Best fitness in generation (Train): 44.99 | Mean fitness (Train): 45.01 | Mean fitness (Test): 44.56
Generation 2500 | Best fitness (Train): 44.71 | Best fitness in generation (Train): 44.71 | Mean fitness (Train): 44.72 | Mean fitness (Test): 44.49
Generation 2600 | Best fitness (Train): 44.57 | Best fitness in generation (Train): 44.57 | Mean fitness (Train): 44.58 | Mean fitness (Test): 44.45
Generation 2700 | Best fitness (Train): 44.49 | Best fitness in generation (Train): 44.49 | Mean fitness (Train): 44.50 | Mean fitness (Test): 44.43
Generation 2800 | Best fitness (Train): 44.45 | Best fitness in generation (Train): 44.45 | Mean fitness (Train): 44.46 | Mean fitness (Test): 44.42
Generation 2900 | Best fitness (Train): 44.43 | Best fitness in generation (Train): 44.43 | Mean fitness (Train): 44.43 | Mean fitness (Test): 44.42
Generation 3000 | Best fitness (Train): 44.42 | Best fitness in generation (Train): 44.42 | Mean fitness (Train): 44.42 | Mean fitness (Test): 44.41
Generation 3100 | Best fitness (Train): 44.42 | Best fitness in generation (Train): 44.42 | Mean fitness (Train): 44.42 | Mean fitness (Test): 44.41
Generation 3200 | Best fitness (Train): 44.41 | Best fitness in generation (Train): 44.41 | Mean fitness (Train): 44.42 | Mean fitness (Test): 44.41
Generation 3300 | Best fitness (Train): 44.41 | Best fitness in generation (Train): 44.41 | Mean fitness (Train): 44.41 | Mean fitness (Test): 44.41
Generation 3400 | Best fitness (Train): 44.41 | Best fitness in generation (Train): 44.41 | Mean fitness (Train): 44.41 | Mean fitness (Test): 44.41
