% f evaluations | g evaluations | best noise-free fitness - Fopt (7.948000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1387 0 +1.723746402e-04 -2.471098276e+02 -2.471098276e+02 -3.8050e+00 +1.9417e-01 -6.9226e-01 -3.6853e+00 -3.0958e+00
1451 0 +1.204288359e-04 -2.471098796e+02 -2.471098796e+02 -3.8002e+00 +1.9536e-01 -6.9202e-01 -3.6840e+00 -3.0975e+00
1487 0 +6.580494411e-05 -2.471099342e+02 -2.471099342e+02 -3.7995e+00 +2.0014e-01 -6.9762e-01 -3.6875e+00 -3.0991e+00
1770 0 +2.056574871e-05 -2.471099794e+02 -2.471099794e+02 -3.7971e+00 +2.0471e-01 -6.8846e-01 -3.6883e+00 -3.0985e+00
1839 0 +7.501644916e-06 -2.471099925e+02 -2.471099925e+02 -3.7983e+00 +2.0433e-01 -6.9226e-01 -3.6896e+00 -3.0976e+00
1918 0 +3.053014126e-06 -2.471099969e+02 -2.471099969e+02 -3.7975e+00 +2.0330e-01 -6.9071e-01 -3.6925e+00 -3.0987e+00
1989 0 +2.824886536e-06 -2.471099972e+02 -2.471099972e+02 -3.7990e+00 +2.0240e-01 -6.9172e-01 -3.6920e+00 -3.1001e+00
2110 0 +2.761478356e-06 -2.471099972e+02 -2.471099972e+02 -3.7983e+00 +2.0303e-01 -6.9246e-01 -3.6909e+00 -3.0982e+00
2142 0 +1.710242799e-06 -2.471099983e+02 -2.471099983e+02 -3.7985e+00 +2.0342e-01 -6.9082e-01 -3.6907e+00 -3.0981e+00
2155 0 +1.486495535e-06 -2.471099985e+02 -2.471099985e+02 -3.7978e+00 +2.0304e-01 -6.9026e-01 -3.6910e+00 -3.0988e+00
2174 0 +2.541078175e-07 -2.471099997e+02 -2.471099997e+02 -3.7985e+00 +2.0291e-01 -6.9084e-01 -3.6910e+00 -3.0991e+00
2258 0 +2.160506085e-07 -2.471099998e+02 -2.471099998e+02 -3.7982e+00 +2.0282e-01 -6.9118e-01 -3.6913e+00 -3.0990e+00
3200 0 +2.160506085e-07 -2.471099998e+02 -2.471099998e+02 -3.7982e+00 +2.0282e-01 -6.9118e-01 -3.6913e+00 -3.0990e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.520400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.381460951e+01 -1.182253905e+02 -1.182253905e+02 -9.0548e-01 +9.8052e-01 +2.9190e-01 -1.0800e-01 +4.6030e-01
5 0 +3.127887149e+01 -1.207611285e+02 -1.207611285e+02 -4.6418e-01 +1.9648e-02 -1.5603e+00 -3.0221e-02 -1.1315e+00
8 0 +2.992077858e+01 -1.221192214e+02 -1.221192214e+02 -9.5983e-03 +6.7318e-01 -1.5610e+00 -1.1245e+00 +3.8085e-01
9 0 +1.982309965e+01 -1.322169003e+02 -1.322169003e+02 +9.5753e-01 +9.3426e-01 -5.8610e-01 +8.7238e-01 +1.3903e+00
37 0 +1.812334414e+01 -1.339166559e+02 -1.339166559e+02 -1.1687e+00 +9.4830e-01 -1.9852e+00 -3.5315e-01 +2.4294e+00
38 0 +1.654037490e+01 -1.354996251e+02 -1.354996251e+02 -6.0772e-02 -4.4270e-01 -2.9160e+00 +3.9693e-01 +5.2544e-01
53 0 +1.585207549e+01 -1.361879245e+02 -1.361879245e+02 +1.4924e+00 -1.9041e-01 -2.5675e+00 +9.7085e-01 +7.1713e-01
61 0 +1.422837499e+01 -1.378116250e+02 -1.378116250e+02 +5.8027e-01 -6.4386e-01 -1.5092e+00 +1.4536e+00 +2.3810e+00
67 0 +1.054866943e+01 -1.414913306e+02 -1.414913306e+02 +1.3391e+00 +1.5571e+00 -3.9263e+00 +2.1283e+00 +4.9854e+00
96 0 +8.446150126e+00 -1.435938499e+02 -1.435938499e+02 -3.4076e-01 +3.6079e-01 -2.5240e+00 +2.9683e+00 +4.7083e+00
129 0 +4.841562527e+00 -1.471984375e+02 -1.471984375e+02 -5.6288e-01 +2.8867e+00 -4.2706e+00 +2.5999e+00 +3.8368e+00
171 0 +4.305075212e+00 -1.477349248e+02 -1.477349248e+02 -4.4979e-02 +1.9850e+00 -1.9749e+00 +3.3474e+00 +2.7881e+00
172 0 +4.252569411e+00 -1.477874306e+02 -1.477874306e+02 +7.5140e-01 +1.7060e+00 -3.4303e+00 +1.6052e+00 +2.5910e+00
203 0 +4.164685632e+00 -1.478753144e+02 -1.478753144e+02 +8.9435e-01 +5.6661e-01 -5.0318e+00 +2.7517e+00 +3.1660e+00
204 0 +1.707503378e+00 -1.503324966e+02 -1.503324966e+02 +5.5451e-01 +1.3280e+00 -3.6754e+00 +4.1768e+00 +2.8511e+00
235 0 +1.192267675e+00 -1.508477323e+02 -1.508477323e+02 -8.0818e-01 +1.7037e+00 -4.3914e+00 +2.5198e+00 +2.4215e+00
271 0 +1.005845147e+00 -1.510341549e+02 -1.510341549e+02 +4.8468e-01 +1.0332e+00 -4.3675e+00 +3.4105e+00 +2.7001e+00
299 0 +4.824304932e-01 -1.515575695e+02 -1.515575695e+02 -2.0879e-01 +9.1207e-01 -3.5381e+00 +3.4820e+00 +2.6012e+00
363 0 +4.065083043e-01 -1.516334917e+02 -1.516334917e+02 -5.1590e-01 +1.2223e+00 -3.4721e+00 +3.1940e+00 +2.7166e+00
364 0 +3.078715778e-01 -1.517321284e+02 -1.517321284e+02 -1.0650e-01 +1.4726e+00 -3.7152e+00 +2.8116e+00 +2.4373e+00
367 0 +1.753050112e-01 -1.518646950e+02 -1.518646950e+02 -3.0288e-02 +1.2580e+00 -4.0851e+00 +3.0551e+00 +2.3324e+00
396 0 +7.510674484e-02 -1.519648933e+02 -1.519648933e+02 -4.4744e-01 +1.3055e+00 -3.8277e+00 +3.1607e+00 +2.3941e+00
428 0 +4.313103280e-02 -1.519968690e+02 -1.519968690e+02 -2.4950e-01 +1.2617e+00 -3.9933e+00 +3.3432e+00 +2.5174e+00
492 0 +3.173946420e-02 -1.520082605e+02 -1.520082605e+02 -2.5589e-01 +1.5638e+00 -3.8531e+00 +3.2282e+00 +2.3721e+00
527 0 +3.105860213e-02 -1.520089414e+02 -1.520089414e+02 -1.4564e-01 +1.4126e+00 -3.8950e+00 +3.2310e+00 +2.5238e+00
555 0 +2.138412216e-02 -1.520186159e+02 -1.520186159e+02 -2.8795e-01 +1.4240e+00 -4.0057e+00 +3.1869e+00 +2.3709e+00
556 0 +1.004590342e-02 -1.520299541e+02 -1.520299541e+02 -3.1462e-01 +1.4893e+00 -3.8879e+00 +3.2601e+00 +2.3905e+00
