% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.494000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1030 0 +1.814877478e+07 +1.814828325e+07 +1.814828325e+07
1049 0 +1.807078550e+07 +1.807029397e+07 +1.807029397e+07
1068 0 +1.798508042e+07 +1.798458889e+07 +1.798458889e+07
1087 0 +1.789207771e+07 +1.789158618e+07 +1.789158618e+07
1105 0 +1.779307405e+07 +1.779258252e+07 +1.779258252e+07
1124 0 +1.767961951e+07 +1.767912798e+07 +1.767912798e+07
1142 0 +1.756059317e+07 +1.756010164e+07 +1.756010164e+07
1161 0 +1.742616424e+07 +1.742567271e+07 +1.742567271e+07
1180 0 +1.727968842e+07 +1.727919689e+07 +1.727919689e+07
1199 0 +1.712360676e+07 +1.712311523e+07 +1.712311523e+07
1217 0 +1.695988141e+07 +1.695938988e+07 +1.695938988e+07
1235 0 +1.678217388e+07 +1.678168235e+07 +1.678168235e+07
1253 0 +1.658977644e+07 +1.658928491e+07 +1.658928491e+07
1271 0 +1.638398211e+07 +1.638349058e+07 +1.638349058e+07
1290 0 +1.615136281e+07 +1.615087128e+07 +1.615087128e+07
1309 0 +1.591986143e+07 +1.591936990e+07 +1.591936990e+07
1327 0 +1.567539608e+07 +1.567490455e+07 +1.567490455e+07
1346 0 +1.542359246e+07 +1.542310093e+07 +1.542310093e+07
1364 0 +1.516850699e+07 +1.516801546e+07 +1.516801546e+07
1383 0 +1.491072568e+07 +1.491023415e+07 +1.491023415e+07
1402 0 +1.466022040e+07 +1.465972887e+07 +1.465972887e+07
1420 0 +1.442780995e+07 +1.442731842e+07 +1.442731842e+07
1439 0 +1.421279830e+07 +1.421230677e+07 +1.421230677e+07
1457 0 +1.401014787e+07 +1.400965634e+07 +1.400965634e+07
1476 0 +1.381809394e+07 +1.381760241e+07 +1.381760241e+07
1495 0 +1.362063661e+07 +1.362014508e+07 +1.362014508e+07
1514 0 +1.336197402e+07 +1.336148249e+07 +1.336148249e+07
1533 0 +1.296601493e+07 +1.296552340e+07 +1.296552340e+07
1551 0 +1.235812922e+07 +1.235763769e+07 +1.235763769e+07
1569 0 +1.158508768e+07 +1.158459615e+07 +1.158459615e+07
1588 0 +1.079858976e+07 +1.079809823e+07 +1.079809823e+07
1606 0 +1.018276358e+07 +1.018227205e+07 +1.018227205e+07
1625 0 +9.599377733e+06 +9.598886203e+06 +9.598886203e+06
1643 0 +8.898355602e+06 +8.897864072e+06 +8.897864072e+06
1661 0 +8.440801933e+06 +8.440310403e+06 +8.440310403e+06
1680 0 +8.177653611e+06 +8.177162081e+06 +8.177162081e+06
2226 0 +8.126736194e+06 +8.126244664e+06 +8.126244664e+06
2414 0 +8.096458632e+06 +8.095967102e+06 +8.095967102e+06
2642 0 +7.999423985e+06 +7.998932455e+06 +7.998932455e+06
2701 0 +7.930616780e+06 +7.930125250e+06 +7.930125250e+06
2742 0 +7.881384671e+06 +7.880893141e+06 +7.880893141e+06
2802 0 +7.797337431e+06 +7.796845901e+06 +7.796845901e+06
2840 0 +7.761778967e+06 +7.761287437e+06 +7.761287437e+06
2860 0 +7.689287558e+06 +7.688796028e+06 +7.688796028e+06
2915 0 +7.565678805e+06 +7.565187275e+06 +7.565187275e+06
2953 0 +7.460188050e+06 +7.459696520e+06 +7.459696520e+06
2973 0 +7.405846361e+06 +7.405354831e+06 +7.405354831e+06
2992 0 +7.352380790e+06 +7.351889260e+06 +7.351889260e+06
3009 0 +7.281605450e+06 +7.281113920e+06 +7.281113920e+06
3029 0 +7.208031295e+06 +7.207539765e+06 +7.207539765e+06
3050 0 +7.186601564e+06 +7.186110034e+06 +7.186110034e+06
3051 0 +7.064409160e+06 +7.063917630e+06 +7.063917630e+06
3082 0 +6.951728382e+06 +6.951236852e+06 +6.951236852e+06
3101 0 +6.789783178e+06 +6.789291648e+06 +6.789291648e+06
3121 0 +6.577701169e+06 +6.577209639e+06 +6.577209639e+06
3142 0 +6.347290620e+06 +6.346799090e+06 +6.346799090e+06
3161 0 +6.181813730e+06 +6.181322200e+06 +6.181322200e+06
3172 0 +6.159636525e+06 +6.159144995e+06 +6.159144995e+06
3173 0 +5.924624005e+06 +5.924132475e+06 +5.924132475e+06
3193 0 +5.736819077e+06 +5.736327547e+06 +5.736327547e+06
3212 0 +5.608788785e+06 +5.608297255e+06 +5.608297255e+06
3233 0 +5.598312333e+06 +5.597820803e+06 +5.597820803e+06
3255 0 +5.392417460e+06 +5.391925930e+06 +5.391925930e+06
3274 0 +5.248767942e+06 +5.248276412e+06 +5.248276412e+06
3293 0 +5.239873117e+06 +5.239381587e+06 +5.239381587e+06
3294 0 +5.141566379e+06 +5.141074849e+06 +5.141074849e+06
3309 0 +5.127493783e+06 +5.127002253e+06 +5.127002253e+06
3310 0 +4.982291890e+06 +4.981800360e+06 +4.981800360e+06
3332 0 +4.824593062e+06 +4.824101532e+06 +4.824101532e+06
3360 0 +4.729208111e+06 +4.728716581e+06 +4.728716581e+06
3378 0 +4.607217417e+06 +4.606725887e+06 +4.606725887e+06
3412 0 +4.518676777e+06 +4.518185247e+06 +4.518185247e+06
3428 0 +4.404772651e+06 +4.404281121e+06 +4.404281121e+06
3448 0 +4.399777667e+06 +4.399286137e+06 +4.399286137e+06
3449 0 +4.294317733e+06 +4.293826203e+06 +4.293826203e+06
3469 0 +4.201255339e+06 +4.200763809e+06 +4.200763809e+06
3487 0 +4.108118599e+06 +4.107627069e+06 +4.107627069e+06
3510 0 +4.029193638e+06 +4.028702108e+06 +4.028702108e+06
3528 0 +3.904133259e+06 +3.903641729e+06 +3.903641729e+06
3553 0 +3.883941687e+06 +3.883450157e+06 +3.883450157e+06
3571 0 +3.777531935e+06 +3.777040405e+06 +3.777040405e+06
